1	1
0.0356256	0.956633
0.0147345	0.934949
0.00906896	0.913265
0.00678616	0.896684
0.00471088	0.877551
0.0033827	0.862883
0.00244883	0.834503
0.00170173	0.811224
0.00103764	0.774235
0	0
