1	1
0.0370005	0.954857
0.015625	0.934633
0.0100806	0.919104
0.00705645	0.903575
0.00510905	0.883713
0.0032533	0.862766
0.00240561	0.836042
0.00171829	0.813651
0.00123717	0.763453
0	0
