1	1
0.0250832	0.943559
0.00994058	0.911352
0.00994058	0.911352
0.00539572	0.882972
0.00539572	0.882972
0.00325819	0.850446
0.00176399	0.801658
0.00176399	0.801658
0.000788605	0.72736
0	0
